OCCUR_DATE,BORO,STATISTICAL_MURDER_FLAG,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Latitude,Longitude
6/16/2013,QUEENS,FALSE,UNKNOWN,M,UNKNOWN,40.69124954,-73.80599306
6/15/2013,STATEN ISLAND,FALSE,<18,M,BLACK,40.64257326,-74.08652507
6/15/2013,STATEN ISLAND,FALSE,<18,M,BLACK,40.64257326,-74.08652507
6/15/2013,QUEENS,FALSE,18-24,F,BLACK,40.70512624,-73.78235445
6/15/2013,BRONX,FALSE,18-24,M,BLACK,40.85899392,-73.89381224
6/15/2013,BRONX,FALSE,18-24,M,BLACK,40.87151481,-73.84826283
6/15/2013,STATEN ISLAND,FALSE,25-44,F,WHITE HISPANIC,40.64257326,-74.08652507
6/15/2013,STATEN ISLAND,FALSE,25-44,F,WHITE HISPANIC,40.64257326,-74.08652507
6/14/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.67696823,-73.96099085
6/14/2013,BRONX,FALSE,25-44,M,BLACK,40.85214132,-73.92237595
6/14/2013,BRONX,FALSE,<18,F,WHITE HISPANIC,40.88002337,-73.90081604
6/13/2013,BROOKLYN,FALSE,<18,M,BLACK,40.66309022,-73.86692528
6/13/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66683078,-73.88165684
6/12/2013,BROOKLYN,FALSE,<18,M,BLACK,40.67316449,-73.90776791
6/11/2013,BROOKLYN,FALSE,45-64,M,BLACK,40.68527717,-73.92952302
6/10/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.68381081,-73.92923658
6/10/2013,QUEENS,FALSE,18-24,F,BLACK,40.75627441,-73.94501433
6/10/2013,MANHATTAN,FALSE,25-44,M,UNKNOWN,40.81441436,-73.94053289
6/9/2013,QUEENS,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,40.69045941,-73.82910811
6/9/2013,QUEENS,FALSE,18-24,M,BLACK,40.60593872,-73.75827977
6/9/2013,BROOKLYN,FALSE,18-24,F,BLACK,40.67834769,-73.91191403
6/9/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.67834769,-73.91191403
6/9/2013,BROOKLYN,FALSE,45-64,F,BLACK,40.67834769,-73.91191403
6/9/2013,QUEENS,FALSE,18-24,M,BLACK,40.73025991,-73.81414744
6/9/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.66668259,-73.88156135
6/9/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.66714589,-73.8749126
6/8/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.67572745,-73.92149748
6/8/2013,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.83928603,-73.91728458
6/5/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.57916181,-74.00037111
6/5/2013,QUEENS,TRUE,45-64,F,BLACK,40.70351987,-73.77220967
6/5/2013,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.84660797,-73.88788586
6/4/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69281995,-73.93886197
6/4/2013,BRONX,TRUE,25-44,M,BLACK,40.81604045,-73.90808247
6/3/2013,QUEENS,FALSE,45-64,M,ASIAN / PACIFIC ISLANDER,40.74423008,-73.82574319
6/3/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.65860532,-73.94521715
6/3/2013,BRONX,FALSE,18-24,M,BLACK,40.83284459,-73.91334219
6/3/2013,BRONX,FALSE,45-64,M,WHITE,40.85002757,-73.83214196
6/3/2013,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.85574212,-73.88982432
6/2/2013,QUEENS,FALSE,18-24,M,BLACK,40.76078102,-73.9341446
6/2/2013,BROOKLYN,FALSE,<18,M,BLACK,40.668636,-73.90901714
6/2/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.67541832,-73.93753997
6/2/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.65368422,-73.95780933
6/2/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.65368422,-73.95780933
6/2/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66677941,-73.92350003
6/2/2013,BRONX,TRUE,18-24,M,BLACK HISPANIC,40.80860099,-73.91861932
6/2/2013,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.84744844,-73.90507296
6/2/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.65368422,-73.95780933
6/2/2013,MANHATTAN,TRUE,25-44,M,WHITE HISPANIC,40.78872009,-73.93999542
6/1/2013,QUEENS,FALSE,18-24,F,ASIAN / PACIFIC ISLANDER,40.59288567,-73.79565279
6/1/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66451547,-73.90659127
6/1/2013,QUEENS,FALSE,<18,M,BLACK,40.59288567,-73.79565279
6/1/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.64713913,-73.93184168
6/1/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.64713913,-73.93184168
6/1/2013,BRONX,FALSE,18-24,M,BLACK,40.82075118,-73.8484321
6/1/2013,BRONX,FALSE,<18,F,WHITE HISPANIC,40.8218201,-73.89587228
5/31/2013,BROOKLYN,FALSE,<18,F,BLACK,40.68740063,-73.94036942
5/31/2013,BRONX,TRUE,25-44,M,BLACK,40.85383719,-73.90898205
5/31/2013,QUEENS,TRUE,25-44,M,BLACK,40.69783592,-73.79584547
5/31/2013,BRONX,FALSE,25-44,F,BLACK,40.88877134,-73.85824712
5/31/2013,BRONX,FALSE,18-24,M,BLACK,40.80862962,-73.91578947
5/31/2013,STATEN ISLAND,FALSE,25-44,M,BLACK,40.64557504,-74.08875706
5/31/2013,BROOKLYN,TRUE,18-24,M,BLACK HISPANIC,40.69362143,-73.96452839
5/31/2013,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.83011308,-73.89879438
5/30/2013,BRONX,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,40.82738357,-73.88889883
5/30/2013,BRONX,TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,40.82738357,-73.88889883
5/30/2013,BRONX,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,40.82738357,-73.88889883
5/30/2013,BRONX,TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,40.82738357,-73.88889883
5/30/2013,STATEN ISLAND,FALSE,18-24,M,BLACK,40.61695442,-74.08224311
5/30/2013,BRONX,TRUE,25-44,M,WHITE HISPANIC,40.82738357,-73.88889883
5/30/2013,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82738357,-73.88889883
5/30/2013,BRONX,TRUE,25-44,M,WHITE HISPANIC,40.82738357,-73.88889883
5/30/2013,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82738357,-73.88889883
5/29/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.68091847,-73.93809614
5/29/2013,MANHATTAN,FALSE,45-64,M,WHITE,40.79282342,-73.9377359
5/29/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.63242376,-73.88404549
5/28/2013,QUEENS,FALSE,18-24,F,BLACK,40.70209738,-73.77868924
5/27/2013,QUEENS,FALSE,18-24,M,BLACK,40.59779625,-73.79468554
5/27/2013,BROOKLYN,FALSE,25-44,F,BLACK,40.63921663,-73.91935601
5/27/2013,BROOKLYN,TRUE,25-44,F,BLACK,40.63921663,-73.91935601
5/27/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.6670187,-73.90038999
5/27/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.63921663,-73.91935601
5/27/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.63921663,-73.91935601
5/26/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.65764799,-73.92808486
5/26/2013,QUEENS,FALSE,18-24,M,BLACK,40.70059365,-73.81585555
5/26/2013,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.64308908,-73.98884584
5/25/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.67974271,-73.95139672
5/25/2013,BRONX,FALSE,25-44,M,BLACK,40.8587893,-73.89837478
5/24/2013,BRONX,TRUE,25-44,M,BLACK,40.85036734,-73.91725431
5/24/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.62857544,-73.94041477
5/23/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.68524446,-73.92652901
5/22/2013,STATEN ISLAND,FALSE,45-64,M,BLACK,40.61549182,-74.08165668
5/21/2013,BROOKLYN,FALSE,18-24,F,BLACK,40.66487338,-73.90416356
5/21/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.66276879,-73.90753042
5/21/2013,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.66487338,-73.90416356
5/20/2013,BRONX,TRUE,18-24,M,BLACK HISPANIC,40.82617081,-73.91683116
5/20/2013,BRONX,TRUE,18-24,M,BLACK HISPANIC,40.82617081,-73.91683116
5/19/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69716883,-73.94374542
5/19/2013,QUEENS,FALSE,25-44,M,BLACK,40.67533301,-73.81217934
5/19/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.7014073,-73.983807
5/19/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.64879443,-73.89671891
5/18/2013,QUEENS,TRUE,<18,F,BLACK,40.67430335,-73.78919134
5/18/2013,MANHATTAN,FALSE,18-24,M,BLACK,40.81116856,-73.95044911
5/18/2013,BRONX,FALSE,18-24,M,BLACK,40.85938116,-73.90680066
5/18/2013,QUEENS,TRUE,<18,F,BLACK,40.67430335,-73.78919134
5/18/2013,MANHATTAN,TRUE,25-44,M,BLACK,40.73328656,-73.99877284
5/18/2013,QUEENS,FALSE,<18,M,BLACK,40.60534275,-73.7552757
5/18/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.61967993,-73.9825841
5/18/2013,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.85938116,-73.90680066
5/17/2013,BROOKLYN,FALSE,45-64,M,BLACK,40.66442752,-73.93292407
5/17/2013,QUEENS,FALSE,18-24,M,BLACK,40.75544249,-73.94342212
5/17/2013,QUEENS,FALSE,18-24,M,BLACK HISPANIC,40.75544249,-73.94342212
5/16/2013,BRONX,FALSE,<18,M,BLACK,40.83237611,-73.89851766
5/16/2013,BRONX,FALSE,18-24,M,BLACK,40.83421936,-73.88439464
5/16/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.69064657,-73.92211005
5/16/2013,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.85307644,-73.89874588
5/15/2013,BRONX,FALSE,25-44,M,BLACK,40.85301528,-73.91030166
5/14/2013,STATEN ISLAND,FALSE,18-24,M,BLACK,40.6312272,-74.1652854
5/14/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.68507821,-73.92799218
5/13/2013,QUEENS,FALSE,18-24,M,BLACK,40.60327508,-73.75310453
5/13/2013,QUEENS,FALSE,18-24,M,BLACK,40.60327508,-73.75310453
5/13/2013,BRONX,FALSE,18-24,M,BLACK,40.81817603,-73.88895913
5/13/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.64531001,-73.95803872
5/13/2013,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83127129,-73.92145422
5/12/2013,BRONX,FALSE,45-64,M,BLACK,40.85212904,-73.88596528
5/12/2013,BRONX,FALSE,45-64,M,BLACK,40.85212904,-73.88596528
5/12/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.66590235,-73.90790727
5/11/2013,MANHATTAN,FALSE,45-64,M,BLACK,40.75226436,-73.99155798
5/11/2013,MANHATTAN,FALSE,45-64,M,BLACK,40.75226436,-73.99155798
5/11/2013,MANHATTAN,FALSE,25-44,M,BLACK,40.81687099,-73.93562047
5/11/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.672707,-73.87242442
5/10/2013,BRONX,FALSE,25-44,M,BLACK,40.88596138,-73.84813537
5/10/2013,BRONX,FALSE,25-44,M,BLACK,40.8591916,-73.90626138
5/10/2013,BRONX,FALSE,25-44,M,BLACK,40.82145678,-73.86620145
5/10/2013,QUEENS,FALSE,18-24,M,BLACK,40.6855119,-73.75709306
5/9/2013,BRONX,FALSE,45-64,M,BLACK,40.87151481,-73.84826283
5/9/2013,BRONX,FALSE,25-44,M,BLACK,40.87328446,-73.9064623
5/8/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.64024422,-73.96661037
5/7/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.67013946,-73.90892519
5/7/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.68973062,-73.93639521
5/6/2013,BRONX,FALSE,25-44,M,BLACK,40.8484468,-73.92390535
5/5/2013,MANHATTAN,FALSE,25-44,M,BLACK,40.71193276,-73.99822517
5/5/2013,BROOKLYN,TRUE,18-24,M,BLACK,40.67474525,-73.88990048
5/5/2013,BROOKLYN,FALSE,25-44,F,BLACK,40.65236298,-73.92703215
5/5/2013,QUEENS,FALSE,25-44,M,BLACK,40.74266831,-73.93208453
5/5/2013,STATEN ISLAND,FALSE,25-44,M,WHITE HISPANIC,40.63228258,-74.08344214
5/4/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69614921,-73.94256636
5/3/2013,QUEENS,TRUE,18-24,M,BLACK,40.59504266,-73.78514357
5/3/2013,QUEENS,FALSE,25-44,M,BLACK,40.59504266,-73.78514357
5/3/2013,QUEENS,TRUE,25-44,M,BLACK,40.59504266,-73.78514357
5/3/2013,QUEENS,FALSE,18-24,M,BLACK,40.59504266,-73.78514357
5/3/2013,BROOKLYN,FALSE,<18,M,BLACK,40.66984802,-73.86575533
5/3/2013,QUEENS,TRUE,45-64,M,WHITE,40.76881338,-73.83117651
5/2/2013,MANHATTAN,TRUE,25-44,M,BLACK,40.79584734,-73.94690846
5/2/2013,BRONX,FALSE,25-44,M,BLACK,40.84748329,-73.88335706
4/30/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.59233571,-73.98148808
4/30/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.59233571,-73.98148808
4/29/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.64886688,-73.95082167
4/29/2013,BROOKLYN,FALSE,<18,M,BLACK,40.66518366,-73.93038254
4/29/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66518366,-73.93038254
4/29/2013,BROOKLYN,FALSE,18-24,M,BLACK HISPANIC,40.67111178,-73.91356359
4/28/2013,BRONX,TRUE,25-44,M,BLACK,40.90538927,-73.84948489
4/28/2013,BRONX,TRUE,25-44,M,BLACK,40.84198889,-73.92449394
4/28/2013,BRONX,FALSE,45-64,M,BLACK HISPANIC,40.83150045,-73.86770529
4/27/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.65248171,-73.92512601
4/27/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.68646582,-73.93873326
4/27/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.65219716,-73.94106174
4/27/2013,BROOKLYN,FALSE,<18,M,BLACK,40.70136197,-73.9391909
4/27/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.68646582,-73.93873326
4/27/2013,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.67198303,-73.95749923
4/27/2013,BROOKLYN,FALSE,45-64,M,WHITE HISPANIC,40.69752774,-73.9371726
4/26/2013,QUEENS,FALSE,18-24,M,BLACK,40.70031565,-73.76598816
4/25/2013,QUEENS,FALSE,25-44,M,BLACK,40.65785298,-73.7383772
4/25/2013,STATEN ISLAND,FALSE,25-44,M,BLACK,40.60068571,-74.17702746
4/25/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.71276512,-73.95681312
4/24/2013,MANHATTAN,FALSE,18-24,M,BLACK,40.81541093,-73.93991129
4/24/2013,MANHATTAN,FALSE,45-64,M,BLACK,40.81541093,-73.93991129
4/24/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.57612301,-73.99982595
4/24/2013,BROOKLYN,FALSE,25-44,M,WHITE,40.63347748,-74.02101331
4/23/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.64732003,-73.95417034
4/22/2013,MANHATTAN,FALSE,18-24,M,BLACK,40.8231808,-73.94167313
4/22/2013,BRONX,TRUE,<18,M,BLACK,40.82903908,-73.89384017
4/22/2013,MANHATTAN,FALSE,18-24,M,BLACK,40.8231808,-73.94167313
4/22/2013,BRONX,TRUE,<18,M,BLACK,40.82903908,-73.89384017
4/22/2013,QUEENS,FALSE,18-24,M,BLACK,40.66169823,-73.75681033
4/22/2013,BRONX,TRUE,18-24,M,BLACK,40.80967291,-73.92019211
4/22/2013,BROOKLYN,FALSE,18-24,M,BLACK HISPANIC,40.68825184,-73.91391953
4/21/2013,BRONX,FALSE,25-44,M,BLACK,40.82206446,-73.91403029
4/20/2013,MANHATTAN,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,40.8622795,-73.92052621
4/20/2013,MANHATTAN,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,40.8622795,-73.92052621
4/20/2013,BRONX,FALSE,25-44,M,BLACK,40.81353628,-73.88478844
4/20/2013,MANHATTAN,FALSE,18-24,M,BLACK,40.83428082,-73.94536544
4/20/2013,BROOKLYN,FALSE,25-44,F,BLACK,40.67311596,-73.88323707
4/20/2013,BRONX,FALSE,25-44,M,BLACK,40.81772931,-73.90429478
4/20/2013,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.8622795,-73.92052621
4/20/2013,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.8622795,-73.92052621
4/20/2013,BRONX,FALSE,45-64,M,WHITE HISPANIC,40.87339229,-73.90062864
4/19/2013,STATEN ISLAND,FALSE,18-24,M,BLACK,40.61973604,-74.08357415
4/19/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66486584,-73.92024777
4/19/2013,BRONX,FALSE,18-24,M,BLACK,40.86007751,-73.85740924
4/19/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69577825,-73.9457938
4/18/2013,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.85214132,-73.92237595
4/16/2013,BRONX,FALSE,25-44,M,BLACK,40.89349174,-73.8410364
4/16/2013,BROOKLYN,TRUE,18-24,M,BLACK,40.65222349,-73.95785891
4/16/2013,BRONX,FALSE,18-24,M,BLACK,40.83124184,-73.91917364
4/15/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.67862798,-73.89370735
4/15/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.67862798,-73.89370735
4/15/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.67862798,-73.89370735
4/15/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.67862798,-73.89370735
4/15/2013,BROOKLYN,TRUE,<18,M,BLACK,40.63670509,-73.92295397
4/15/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.67862798,-73.89370735
4/15/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.63670509,-73.92295397
4/15/2013,BROOKLYN,FALSE,65+,M,BLACK,40.66902219,-73.95916111
4/15/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.66834948,-73.90651584
4/14/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.67522125,-73.91938751
4/14/2013,QUEENS,FALSE,18-24,M,BLACK,40.59141401,-73.78885936
4/13/2013,BRONX,FALSE,25-44,M,BLACK,40.85388519,-73.91426343
4/13/2013,MANHATTAN,FALSE,45-64,M,WHITE HISPANIC,40.72218258,-73.98178686
4/12/2013,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.80550298,-73.91647861
4/11/2013,BRONX,TRUE,25-44,M,BLACK,40.82305602,-73.90452672
4/11/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.66117722,-73.87968447
4/11/2013,BROOKLYN,FALSE,25-44,F,BLACK,40.69944691,-73.91228962
4/11/2013,BROOKLYN,FALSE,18-24,M,WHITE,40.65291128,-73.97919406
4/11/2013,STATEN ISLAND,FALSE,18-24,M,WHITE HISPANIC,40.63414541,-74.11773616
4/10/2013,STATEN ISLAND,FALSE,25-44,M,BLACK,40.63898538,-74.17125343
4/10/2013,BRONX,FALSE,18-24,M,BLACK,40.87193073,-73.83025889
4/10/2013,QUEENS,FALSE,18-24,M,BLACK,40.76248939,-73.86776858
4/10/2013,BRONX,FALSE,25-44,M,BLACK,40.89855388,-73.84296991
4/9/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.57664598,-73.9764804
4/9/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.65775742,-73.95177383
4/9/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.67281472,-73.87167393
4/9/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.6708698,-73.86317105
4/8/2013,QUEENS,FALSE,<18,M,BLACK,40.69896253,-73.79299138
4/8/2013,BROOKLYN,FALSE,<18,M,BLACK,40.66513739,-73.90772359
4/8/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.67769369,-73.89735194
4/7/2013,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.86662096,-73.89036172
4/6/2013,BRONX,TRUE,25-44,M,BLACK,40.8772097,-73.82957034
4/6/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.64737891,-73.9279626
4/6/2013,BRONX,FALSE,25-44,M,WHITE,40.86223583,-73.86456485
4/5/2013,BROOKLYN,FALSE,18-24,M,BLACK HISPANIC,40.67265752,-73.89076754
4/4/2013,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.65175971,-74.00697894
4/4/2013,BROOKLYN,FALSE,45-64,M,WHITE HISPANIC,40.57604959,-73.9900769
4/3/2013,BRONX,FALSE,25-44,M,BLACK,40.87448851,-73.87725325
4/2/2013,QUEENS,FALSE,18-24,M,BLACK,40.69743462,-73.76827837
4/2/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.64336077,-73.95776654
4/2/2013,QUEENS,FALSE,25-44,M,BLACK,40.75746635,-73.94619097
4/2/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.64336077,-73.95776654
4/1/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.68740063,-73.94036942
4/1/2013,BROOKLYN,TRUE,25-44,M,BLACK HISPANIC,40.69847382,-73.91776898
3/31/2013,BRONX,TRUE,25-44,M,BLACK,40.86760534,-73.86922588
3/31/2013,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.83613503,-73.88986266
3/30/2013,BRONX,FALSE,18-24,M,BLACK,40.81476946,-73.92402921
3/30/2013,MANHATTAN,FALSE,25-44,M,BLACK,40.81910585,-73.94093041
3/30/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.65945288,-73.93120579
3/30/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.69400929,-73.92350102
3/30/2013,QUEENS,FALSE,25-44,M,WHITE HISPANIC,40.69656709,-73.9029401
3/29/2013,BRONX,FALSE,<18,M,BLACK HISPANIC,40.81472358,-73.92450794
3/28/2013,QUEENS,FALSE,25-44,M,BLACK,40.76564926,-73.83106585
3/28/2013,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.83755338,-73.86682591
3/27/2013,QUEENS,FALSE,18-24,M,BLACK,40.58788004,-73.80857557
3/27/2013,BRONX,FALSE,25-44,M,BLACK,40.84266605,-73.88894807
3/25/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.67698722,-73.92094643
3/25/2013,QUEENS,FALSE,25-44,M,WHITE HISPANIC,40.69673968,-73.83170769
3/24/2013,QUEENS,TRUE,25-44,M,BLACK,40.67792238,-73.79358441
3/24/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.69293627,-73.94437059
3/24/2013,BRONX,FALSE,<18,M,WHITE HISPANIC,40.82142777,-73.91436848
3/24/2013,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.82311764,-73.95433403
3/24/2013,BRONX,FALSE,<18,M,WHITE HISPANIC,40.86660921,-73.89544513
3/23/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66833196,-73.89690337
3/23/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.66092529,-73.94920007
3/23/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.67778151,-73.93586041
3/23/2013,BROOKLYN,FALSE,45-64,M,BLACK,40.63823574,-73.89599031
3/22/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.57916181,-74.00037111
3/22/2013,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.57916181,-74.00037111
3/22/2013,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.57916181,-74.00037111
3/22/2013,BROOKLYN,FALSE,45-64,M,WHITE HISPANIC,40.57916181,-74.00037111
3/22/2013,BROOKLYN,TRUE,18-24,M,WHITE HISPANIC,40.57916181,-74.00037111
3/22/2013,BROOKLYN,TRUE,45-64,M,WHITE HISPANIC,40.57916181,-74.00037111
3/20/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69000817,-73.94378549
3/20/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.69000817,-73.94378549
3/20/2013,BROOKLYN,TRUE,45-64,F,WHITE,40.61641842,-73.98956235
3/19/2013,BROOKLYN,TRUE,25-44,M,BLACK,40.63800489,-73.95576638
3/18/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.63469085,-73.91235874
3/18/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.63469085,-73.91235874
3/18/2013,MANHATTAN,FALSE,25-44,M,BLACK,40.8108652,-73.93901951
3/18/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.6751498,-73.92263377
3/18/2013,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.86154678,-73.92925783
3/18/2013,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.86154678,-73.92925783
3/17/2013,BRONX,FALSE,18-24,M,BLACK,40.87899087,-73.86455197
3/17/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.57522655,-73.99749964
3/17/2013,QUEENS,FALSE,18-24,M,WHITE HISPANIC,40.76199168,-73.87895367
3/16/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.65534439,-73.95151428
3/16/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.65534439,-73.95151428
3/16/2013,QUEENS,FALSE,18-24,M,BLACK,40.7088891,-73.78846901
3/15/2013,BROOKLYN,TRUE,45-64,M,BLACK,40.66078467,-73.96147901
3/15/2013,MANHATTAN,FALSE,18-24,M,BLACK HISPANIC,40.77388247,-73.98806958
3/15/2013,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.8562129,-73.89093197
3/14/2013,BRONX,FALSE,18-24,M,BLACK,40.84112,-73.89050901
3/13/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69093872,-73.92915667
3/12/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.70526841,-73.92734506
3/12/2013,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.70526841,-73.92734506
3/11/2013,BRONX,FALSE,18-24,M,BLACK,40.8768295,-73.90641957
3/11/2013,QUEENS,FALSE,25-44,M,BLACK,40.69629907,-73.76167068
3/10/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.69305817,-73.94004567
3/10/2013,MANHATTAN,FALSE,18-24,M,BLACK,40.81447761,-73.94068276
3/10/2013,BRONX,FALSE,<18,M,BLACK,40.85574212,-73.88982432
3/10/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.62583158,-73.9276139
3/10/2013,BROOKLYN,TRUE,45-64,M,BLACK HISPANIC,40.6708378,-73.87998653
3/9/2013,QUEENS,FALSE,25-44,M,BLACK,40.65748741,-73.73125094
3/9/2013,BROOKLYN,FALSE,18-24,M,BLACK,40.65968124,-73.89037971
3/9/2013,BROOKLYN,FALSE,25-44,M,BLACK,40.66576852,-73.90880342
3/9/2013,BROOKLYN,FALSE,25-44,M,UNKNOWN,40.66158238,-73.91547882
